Ativo;Data;Cota;PL;Capt Liq;Monthly Return;Vol EWMA 97%;Daily Return
405469<BraNa>;2019-11-01;17.738553129;2081929852.3;-1313030.36;1.9221219856;3.355508129;0.15877020451
405469<BraNa>;2019-11-04;17.715830407;2075973992.4;-3288893.9;1.7652368088;3.3491143301;-0.12809794116
405469<BraNa>;2019-11-05;17.705965094;2074816421.9;0;1.7085673831;3.3158280285;-0.055686428186
405469<BraNa>;2019-11-06;17.635571859;2063661955.4;-2905670.59;1.3042067614;3.5044294854;-0.3975679062
405469<BraNa>;2019-11-07;17.571175815;2055041555.2;-1084869.68;1.2333207116;3.6448222665;-0.3651486033
405469<BraNa>;2019-11-08;17.524172323;2033656954.2;-15887329.52;0.96189572832;3.6999489289;-0.26750339694
405469<BraNa>;2019-11-11;17.543525937;2033836061.3;-2066879.83;0.12638102799;3.647689074;0.11043953491
405469<BraNa>;2019-11-12;17.47870888;2026321699.7;0;-0.2435501613;3.7762085207;-0.36946425653
405469<BraNa>;2019-11-13;17.446379853;2021483632.6;-1090179.34;-0.42806201018;3.774330161;-0.18496232497
405469<BraNa>;2019-11-14;17.433633449;2018311325.3;-1695448.96;-0.82915615121;3.7338426716;-0.073060455998
405469<BraNa>;2019-11-19;17.352453872;2003167964.2;0;-1.6972056459;3.7851409151;-0.18816063448
405469<BraNa>;2019-11-20;17.357381028;2002894131.2;-842602.85;-1.6692929802;3.7266370842;0.028394580113
405469<BraNa>;2019-11-21;17.274621401;1990615906.7;-2733017.01;-2.0427021469;3.9398171506;-0.4767978945
405469<BraNa>;2019-11-22;17.323468951;1993732387.4;-2512365.93;-1.4481046435;3.9364040917;0.28277060064
405469<BraNa>;2019-11-25;17.275176418;1985233768.2;-2940754.62;-2.0330549575;3.9706451456;-0.27876941513
405469<BraNa>;2019-11-26;17.221224706;1979027434.8;0;-2.3390133078;4.0243837895;-0.3123077383
405469<BraNa>;2019-11-27;17.170610099;1968577764.6;-4633176.53;-2.6260470425;4.0652098522;-0.29390828859
405469<BraNa>;2019-11-28;17.202381107;1970311168.3;-1909149.97;-2.558937199;4.027788618;0.18503133215
405469<BraNa>;2019-11-29;17.207100257;1968215412.2;-2636197.14;-2.7401127198;3.9668352714;0.027433119794
405469<BraNa>;2019-12-02;17.20057105;1961654178.3;-5814405.68;-3.0328408123;3.9088153365;-0.037944843643
405469<BraNa>;2019-12-03;17.274564399;1970091647.7;-1144.12;-2.6157078676;3.9986705109;0.43017960743
405469<BraNa>;2019-12-04;17.342770564;1975092063.2;-2778289.98;-2.1057993591;4.0570049412;0.39483580422
405469<BraNa>;2019-12-05;17.348664751;1973442025.8;-2321277.82;-2.0179659283;3.9938125588;0.033986421658
405469<BraNa>;2019-12-06;17.425348186;1978846831.7;-3318060.55;-1.1920434192;4.0836654463;0.44201346609
405469<BraNa>;2019-12-09;17.437836582;1970846096.6;-9418916.18;-0.49266658198;4.0223682331;0.07166798805
405469<BraNa>;2019-12-10;17.450009969;1972212719;0;-0.42320032571;3.9617204342;0.069810187779
405469<BraNa>;2019-12-11;17.472214674;1969767548.8;-4954651.34;-0.40648193581;3.9083200231;0.12724751996
405469<BraNa>;2019-12-12;17.494486381;1965920450.6;-6358037.93;0.090266969892;3.8555807204;0.1274692846
405469<BraNa>;2019-12-13;17.501300597;1956404059.7;-10282045.69;0.31479736172;3.7965759978;0.038950650924
405469<BraNa>;2019-12-16;17.473705721;1946220797.6;-7098573.82;0.22985611286;3.7801950523;-0.1576732875
405469<BraNa>;2019-12-17;17.391574113;1937072976.2;0;-0.24125398377;3.9836229164;-0.4700297045
405469<BraNa>;2019-12-18;17.360728134;1927245220.3;-6355346.19;-0.14056682539;3.969207758;-0.17736162945
405469<BraNa>;2019-12-19;17.24088333;1906086907;-7854064.91;-0.64296694154;4.3953377578;-0.69032130268
405469<BraNa>;2019-12-20;17.326401044;1915516967.1;-24453.92;-0.17848305251;4.5073861692;0.49601701503
405469<BraNa>;2019-12-23;17.384729896;1902606090.1;-19359455.42;0.35362977796;4.5143417623;0.33664724469
405469<BraNa>;2019-12-24;17.39493022;1903722370.8;0;0.41251130951;4.4431082297;0.058674042521
405469<BraNa>;2019-12-27;17.514243008;1883276031.4;-13731337.45;2.0012853765;4.4848654395;0.22008297801
405469<BraNa>;2019-12-30;17.577491016;1869963152.5;-20113245.31;2.1525460588;4.5014301798;0.36112327471
405469<BraNa>;2019-12-31;17.58801835;1871083225.6;0;2.2137262347;4.4339789926;0.059890994635
405469<BraNa>;2020-01-03;17.575691958;1839509772.7;-10498386.12;1.7431846769;4.3209650123;-0.092317973576
405469<BraNa>;2020-01-06;17.535899695;1822712457.6;-12632648.29;0.63442927167;4.3219791182;-0.22640510178
405469<BraNa>;2020-01-07;17.566339662;1825876430.7;0;0.80911712303;4.2700749403;0.17358656733
405469<BraNa>;2020-01-08;17.59654362;1823623945.5;-5391835.7;0.98245058252;4.218757783;0.17194224547
405469<BraNa>;2020-01-09;17.602564812;1818806056.1;-5441963.33;0.94465978436;4.1547495329;0.034218033397
405469<BraNa>;2020-01-10;17.639406981;1814571736.5;-8041066.38;1.0853690797;4.115058843;0.2093000081
405469<BraNa>;2020-01-13;17.590998444;1798701527.4;-10890433.24;0.5125210384;4.1490301742;-0.27443403751
405469<BraNa>;2020-01-14;17.650839344;1804820302.1;0;0.85444362503;4.1645904554;0.34017909729
405469<BraNa>;2020-01-15;17.687421505;1803000276.5;-5560602.7;1.0634690123;4.125004635;0.20725451413
405469<BraNa>;2020-01-16;17.64093503;1794087487.7;-4174110.96;0.95703402312;4.1523831695;-0.26282223071
405469<BraNa>;2020-01-17;17.669673942;1790347758;-6662533.95;1.5990492106;4.1016460616;0.16291036918
405469<BraNa>;2020-01-20;17.629045652;1774556204.9;-11674959.19;1.7467251681;4.1115638841;-0.22993231187
405469<BraNa>;2020-01-21;17.626525572;1774301000.3;0;1.7321804278;4.0529937663;-0.014295045002
405469<BraNa>;2020-01-22;17.693761707;1775424239.1;-5644800.21;2.1202364029;4.0952521647;0.381448597
405469<BraNa>;2020-01-23;17.691806645;1775228022.3;0;1.7663590421;4.0368592647;-0.011049442764
405469<BraNa>;2020-01-24;17.714222356;1777473766.4;0;1.8355470946;3.9816737646;0.12670108863
405469<BraNa>;2020-01-27;17.718325487;1766964878.2;-10920649.1;1.1652372226;3.9222930048;0.02316291484
405469<BraNa>;2020-01-28;17.75750873;1770855625.6;0;1.3889593893;3.8916011613;0.22114529929
405469<BraNa>;2020-01-29;17.809436379;1772082132.6;-3951943.69;1.6854475016;3.8892786631;0.29242642795
405469<BraNa>;2020-01-30;17.804035207;1771544705.9;0;1.28883122;3.8371171532;-0.030327582135
405469<BraNa>;2020-01-31;17.78332455;1769483953.4;0;1.1104502866;3.8068504984;-0.11632563773
405469<BraNa>;2020-02-03;17.8069463;1764521429.5;-7312956.15;1.315762372;3.7560443317;0.1328308992
405469<BraNa>;2020-02-04;17.838530303;1767651085.2;0;1.4954651269;3.7156965194;0.17736900045
405469<BraNa>;2020-02-05;17.891395981;1769021503.7;-3868157.45;1.7962537298;3.7205973892;0.2963566918
405469<BraNa>;2020-02-06;17.838490301;1757866045.2;-5924439.55;1.7255493662;3.7870123469;-0.29570459237
405469<BraNa>;2020-02-07;17.792572844;1747557027;-5784148.39;1.2878789001;3.8234054818;-0.25740663541
405469<BraNa>;2020-02-10;17.834322169;1741588809.4;-10068771.74;1.1049985298;3.8004799911;0.23464467886
405469<BraNa>;2020-02-11;17.880288628;1746077513.2;0;1.365588125;3.7865587564;0.25774155474
405469<BraNa>;2020-02-12;17.929220182;1746770408;-4085525.78;1.6429872088;3.7778762245;0.27366198829
405469<BraNa>;2020-02-13;17.918642846;1741696064.2;-4043840.86;1.8625685314;3.7336841934;-0.058994957362
405469<BraNa>;2020-02-14;18.018191006;1746832147.4;-4539951.6;2.0812135605;3.9243002462;0.55555636172
405469<BraNa>;2020-02-17;17.975078637;1735582506.9;-7069981.38;1.7284116073;3.9490332139;-0.23927134862
405469<BraNa>;2020-02-18;17.938817486;1732081372.7;0;1.5231947409;3.9531756823;-0.20173013927
405469<BraNa>;2020-02-19;17.999332407;1732602139.5;-5322224.74;1.8656737324;3.9700439468;0.33734063654
405469<BraNa>;2020-02-20;17.977079701;1727397629.3;-3062414.17;1.9742081084;3.9408553979;-0.1236307321
405469<BraNa>;2020-02-21;17.927303121;1715899774.4;-6714964.12;1.7063915817;3.9859488179;-0.27688913342
405469<BraNa>;2020-02-27;17.849585653;1693396829.2;-2197990.72;0.74081586936;4.1687396932;0.089704369748
