Ativo;Data;Cota;PL;Capt Liq;Monthly Return;Vol EWMA 97%;Daily Return
125970<BraNa>;2019-10-21;72.238046566;115530088.96;-10073.06;0.55593400793;3.9952223292;0.14657570555
125970<BraNa>;2019-10-22;72.27224433;118591278.58;3006496.97;0.60353756689;3.9346511429;0.047340377751
125970<BraNa>;2019-10-23;72.300820804;119078744.94;440575.69;0.6863113611;3.8751772972;0.03954003987
125970<BraNa>;2019-10-24;72.212127229;119032668.63;100000;0.65740455866;3.8427095354;-0.12267298552
125970<BraNa>;2019-10-25;72.307876168;119446765.49;256266.82;0.82687520535;3.7931080712;0.13259398802
125970<BraNa>;2019-10-28;72.337725708;119512573.77;16500;0.67805914314;3.7362515057;0.041281173617
125970<BraNa>;2019-10-29;72.355517626;119766768.41;224800;0.70282154393;3.6799308746;0.024595627838
125970<BraNa>;2019-10-30;72.630224797;120353778.64;132300;1.0573437305;3.7406489884;0.37966305881
125970<BraNa>;2019-10-31;72.530356645;120280854.82;92565.68;0.91838766657;3.7177110453;-0.13750219305
125970<BraNa>;2019-11-01;72.733128106;120717122.68;100000;1.287425332;3.7178007454;0.27956771464
125970<BraNa>;2019-11-04;72.717652307;122491392.03;1799955.76;1.2820750861;3.6662964376;-0.021277509677
125970<BraNa>;2019-11-05;72.575293964;126931592.57;4680000;1.0837965661;3.6706274712;-0.19576861923
125970<BraNa>;2019-11-06;72.558142079;127273639.27;372044.6;1.0599072019;3.6195435805;-0.023633228102
125970<BraNa>;2019-11-07;72.698986345;128033068.65;512376.48;1.7702947956;3.5890667361;0.19411228259
125970<BraNa>;2019-11-08;72.493189728;127778291.82;107658.74;1.662138794;3.6473662888;-0.28308044839
125970<BraNa>;2019-11-11;72.59188582;127952256.1;0;1.0624583103;3.6014948489;0.13614532872
125970<BraNa>;2019-11-12;72.288009143;127916634.53;500000;0.63940105574;3.7663023468;-0.41860970096
125970<BraNa>;2019-11-13;72.161327608;127879115.38;186649.34;0.46303496147;3.755567432;-0.17524557215
125970<BraNa>;2019-11-14;72.396136721;128661627.08;366400;0.67226790507;3.7815143093;0.3253946692
125970<BraNa>;2019-11-18;72.320149801;128526585.04;0;0.26039879849;3.7460922228;-0.10495991
125970<BraNa>;2019-11-19;72.274706457;129230731.26;784908.12;0.19739882082;3.6998195683;-0.062836352572
125970<BraNa>;2019-11-20;72.228345065;129147835.35;0;0.13312611627;3.6535546092;-0.064146080877
125970<BraNa>;2019-11-21;72.418949898;129488646.74;0;0.25042666693;3.6494130277;0.26389201175
125970<BraNa>;2019-11-22;72.62930875;132578072.48;2713295.29;0.49405469999;3.6604553124;0.29047487169
125970<BraNa>;2019-11-25;72.627708668;132975152.92;400000;0.44232041691;3.6051532344;-0.0022030810214
125970<BraNa>;2019-11-26;72.450827543;133435297.96;784000;0.19769820683;3.6323284243;-0.24354496109
125970<BraNa>;2019-11-27;72.50699744;133446694.35;-92054.59;0.27537978258;3.5793710547;0.0775283037
125970<BraNa>;2019-11-28;72.662630469;134336034.62;602903.68;0.44914981481;3.5601332192;0.21464552974
125970<BraNa>;2019-11-29;72.695164147;134119102.35;-277078.63;0.46941343608;3.5062991136;0.044773603804
125970<BraNa>;2019-12-02;72.7388384;135479518.87;1279837.28;0.0078510229287;3.4527963239;0.060078622118
125970<BraNa>;2019-12-03;72.853704326;135893460.72;200000;0.16577895567;3.4170588847;0.15791553487
125970<BraNa>;2019-12-04;72.974613563;136268991.75;150000;0.35336847086;3.3838665764;0.16596168789
125970<BraNa>;2019-12-05;73.043073095;138966830.96;2570000;0.64454321291;3.3362694473;0.093812804516
125970<BraNa>;2019-12-06;73.278244227;139690051.2;275800;0.99244843859;3.3761107975;0.32196226402
125970<BraNa>;2019-12-09;73.278937263;141336214.15;1644842.03;1.0838915181;3.3271866621;0.00094575934781
125970<BraNa>;2019-12-10;73.311474941;141623971.31;225000;1.1287752906;3.2773483365;0.04440249777
125970<BraNa>;2019-12-11;73.490073155;142069975.16;100985.21;1.2373109264;3.275778079;0.24361563264
125970<BraNa>;2019-12-12;73.628673305;140793023.82;-1544890.77;1.8546148623;3.2519476108;0.18859710435
125970<BraNa>;2019-12-13;73.812479787;141688298.41;543800;2.288139968;3.2512447009;0.24963981268
125970<BraNa>;2019-12-16;73.891204848;142724329.6;884912.46;2.0651214198;3.2094195635;0.10665548888
125970<BraNa>;2019-12-17;73.794267847;145037687.18;2500596.17;1.9312233901;3.1984475435;-0.13118882125
125970<BraNa>;2019-12-18;73.94204247;145926128.68;598000;2.2426566778;3.1796975169;0.20025217073
125970<BraNa>;2019-12-19;74.014671217;146069463.19;0;2.4074324827;3.1314622288;0.098223884925
125970<BraNa>;2019-12-20;74.070147079;146861118.93;682172.76;2.5499712225;3.0866476488;0.074952520845
125970<BraNa>;2019-12-23;74.266835226;147569929.2;318831.9;2.254635909;3.1024345625;0.26554307551
125970<BraNa>;2019-12-24;74.30627926;147648306.22;0;2.3089446111;3.0583016854;0.053111237139
125970<BraNa>;2019-12-26;74.470725744;149621226.88;1646161.26;2.7879573907;3.0510125421;0.22130899961
125970<BraNa>;2019-12-27;74.479030172;151226510.01;1588600;2.7197826437;3.0059911587;0.011151265607
125970<BraNa>;2019-12-30;74.477387087;152951720.76;1728545.89;2.451638924;2.9630522959;-0.002206103909
125970<BraNa>;2019-12-31;74.478695155;152954407.76;0;2.4534383112;2.9144024965;0.0017563284928
125970<BraNa>;2020-01-02;74.795061475;153881410.78;277293.13;2.8268571787;3.0472355559;0.42477425231
125970<BraNa>;2020-01-03;74.873629528;154694054.48;651000;2.7725772095;3.0049103696;0.10504443944
125970<BraNa>;2020-01-06;74.731588201;155906455.25;1505867.65;1.9833225937;3.0295111662;-0.18970808342
125970<BraNa>;2020-01-07;74.818677694;156376143.23;288001.12;2.1021702731;2.9922319625;0.11653638684
125970<BraNa>;2020-01-08;74.814837496;157368117.9;1000000;2.0969297026;2.9508697447;-0.005132672959
125970<BraNa>;2020-01-09;74.914224623;158027171.99;450000;2.2315926255;2.9186718341;0.13284413944
125970<BraNa>;2020-01-10;75.002101156;158612541.59;400000;2.306086757;2.8808174575;0.11730286714
125970<BraNa>;2020-01-13;75.208687813;159049425.9;0;1.8915609267;2.9033230123;0.27544115965
125970<BraNa>;2020-01-14;75.286679837;159444361.58;230000;1.9972233074;2.8641913197;0.10370081654
125970<BraNa>;2020-01-15;75.31097209;160058073.17;562263.26;2.0301340743;2.8165549768;0.032266336166
125970<BraNa>;2020-01-16;75.425410993;161032536.12;731248.12;2.0763041402;2.7872742171;0.15195515389
125970<BraNa>;2020-01-17;75.594797732;164416575.87;3022399.14;2.439931904;2.7880391391;0.22457516116
125970<BraNa>;2020-01-20;75.655348855;164551273.34;3000;2.1401358559;2.7441128224;0.080099590741
125970<BraNa>;2020-01-21;75.507573232;167435128.24;3205270.1;1.9406281877;2.7867165767;-0.1953273967
125970<BraNa>;2020-01-22;75.68897359;167837377.31;0;2.1855316543;2.793752817;0.24024127688
125970<BraNa>;2020-01-23;75.835457147;169062199.1;900000;2.1121432146;2.7761770799;0.19353354874
125970<BraNa>;2020-01-24;75.735206975;169238709.07;400000;1.923024176;2.7789575633;-0.13219432622
125970<BraNa>;2020-01-27;75.277704374;168816368.62;600000;1.0723477462;3.2788391203;-0.6040817997
125970<BraNa>;2020-01-28;75.582129078;170699065.87;1200000;1.4810865599;3.3716524417;0.40440221564
125970<BraNa>;2020-01-29;75.529202348;171004069.7;424537.3;1.4100239667;3.3386311201;-0.070025455716
125970<BraNa>;2020-01-30;75.470285308;171095675.6;225000;1.3331539409;3.309069646;-0.078005642354
125970<BraNa>;2020-01-31;75.205795664;170496061.91;0;0.97625301787;3.4363954932;-0.35045533905
125970<BraNa>;2020-02-03;75.454343486;172364785.4;1305250;0.77559210258;3.4747156052;0.33049024969
125970<BraNa>;2020-02-04;75.571682539;172638829.2;6000;0.93230823059;3.4347612842;0.1555100047
125970<BraNa>;2020-02-05;75.711348744;173568282.02;610393.92;1.1188441391;3.4037552316;0.1848128828
125970<BraNa>;2020-02-06;75.538525829;173717085.68;545000;1.0797811838;3.4373260482;-0.22826553532
125970<BraNa>;2020-02-07;75.266905817;173132436.67;40000;0.59908586554;3.5627158605;-0.35957812152
125970<BraNa>;2020-02-10;74.986829368;173968730.28;1480537.59;-0.020361813495;3.6883445943;-0.37211101662
125970<BraNa>;2020-02-11;75.492389449;175391625.68;250000;0.65369940985;4.025151989;0.67419850238
125970<BraNa>;2020-02-12;75.828088766;176339056.45;167500;1.101285961;4.1086675008;0.44467968255
125970<BraNa>;2020-02-13;75.824926603;176532701.69;201000;0.81937181458;4.0494799616;-0.0041701738155
125970<BraNa>;2020-02-14;75.782555418;176340013.48;-94040.87;0.65864981952;3.9992753746;-0.055880285981
125970<BraNa>;2020-02-17;75.905649768;179287454.92;2661010.42;0.41120823826;3.9483150269;0.16243098344
125970<BraNa>;2020-02-18;75.872709068;180089651.23;880000;0.36763288608;3.8978803694;-0.043396900401
125970<BraNa>;2020-02-19;76.073019402;181458062.21;892961.27;0.63261187879;3.8833569032;0.26400841089
125970<BraNa>;2020-02-20;75.879753432;184114563.81;3117500;0.29661429071;3.9159384809;-0.25405323941
125970<BraNa>;2020-02-21;75.744718466;190417413.81;6630500;0.31406814378;3.9068297669;-0.17795915246
125970<BraNa>;2020-02-26;74.364870283;187092146.38;143582.82;-1.809378685;6.4450648178;-1.8217087748
125970<BraNa>;2020-02-27;73.70186108;186156604.28;732500;-2.0933732061;6.8370339263;-0.89156237391
125970<BraNa>;2020-02-28;73.795002885;186681861.19;290000;-2.3644824707;6.7392086472;0.12637646269
125970<BraNa>;2020-03-02;74.4718108;188814005.75;420000;-0.97596848464;7.0683637725;0.91714599675
125970<BraNa>;2020-03-03;74.492331858;190066034.91;1200000;-1.2749585818;6.9634932612;0.02755547157
125970<BraNa>;2020-03-04;75.096510026;191603123.72;-4463.0500001;-0.62877058817;7.1767070103;0.81106088746
125970<BraNa>;2020-03-05;73.978804367;189811381.33;1060000;-2.2883549244;8.2357346835;-1.4883589917
125970<BraNa>;2020-03-06;73.051391524;188331867.52;900000;-3.2925375194;8.8534610745;-1.2536196694
125970<BraNa>;2020-03-09;70.585949339;181975777.12;0;-6.2191429648;12.867799542;-3.3749421252
125970<BraNa>;2020-03-10;71.923248326;185557431.47;134000;-4.0854921693;13.682573292;1.8945682537
125970<BraNa>;2020-03-11;70.298428506;181865499.75;500000;-6.8801119959;14.870887068;-2.2591023874
125970<BraNa>;2020-03-12;67.077266335;173242188.91;-290000;-11.540344183;19.463032261;-4.5821254324
125970<BraNa>;2020-03-13;68.856303111;179552487.1;1715526.84;-9.1904124471;20.511126076;2.652220153
125970<BraNa>;2020-03-16;66.308225662;173459954.88;551938.03;-12.501992975;22.654235708;-3.700572545
125970<BraNa>;2020-03-17;66.655788592;174369165.31;0;-12.18599828;22.370071567;0.52416261533
125970<BraNa>;2020-03-18;64.108625191;167802878.44;97000;-15.505026803;24.416513704;-3.821368639
125970<BraNa>;2020-03-19;64.442269403;168841530.9;165346.3;-15.288929098;24.101510915;0.52043576161
125970<BraNa>;2020-03-20;64.257774885;168358146.28;0;-15.316310373;23.742763553;-0.28629425879
125970<BraNa>;2020-03-23;63.492018382;165666832.25;-685000;-16.176309493;23.582927774;-1.1916947087
125970<BraNa>;2020-03-24;64.814034581;169116308.06;0;-14.430951894;23.959944714;2.0821769931
125970<BraNa>;2020-03-25;66.124361177;172535282.43;0;-12.701027191;24.263586935;2.0216710851
125970<BraNa>;2020-03-26;67.200200677;175342421.09;0;-9.6344814139;24.327170755;1.6269941674
125970<BraNa>;2020-03-27;66.62414496;173841445.33;2100;-9.6031715027;24.066818443;-0.85722320964
125970<BraNa>;2020-03-30;66.811570629;173898197.36;-432295.77;-9.463286108;23.716647157;0.28131793479
125970<BraNa>;2020-03-31;66.574567402;173281321.73;0;-9.7844504377;23.37428672;-0.35473380458
125970<BraNa>;2020-04-01;65.948937128;171049969.21;-602952.95;-10.632245342;23.154084995;-0.93974365736
125970<BraNa>;2020-04-02;66.109379405;171466102.75;0;-11.228988936;22.823479404;0.24328258169
125970<BraNa>;2020-04-03;65.672383861;170332678.97;0;-11.840075048;22.541353598;-0.6610189771
125970<BraNa>;2020-04-06;66.522478715;172931198.53;393650.37;-8.9374242882;22.498858658;1.2944479919
125970<BraNa>;2020-04-07;67.048345843;174298238.17;0;-8.2175651355;22.275414837;0.79051042321
125970<BraNa>;2020-04-08;67.486872466;175438226.16;0;-7.6172663415;22.01916111;0.65404540092
125970<BraNa>;2020-04-09;67.672380035;175288654.41;-631816.12;-4.1276901855;21.699253571;0.27487948846
125970<BraNa>;2020-04-13;67.827421034;175458735.44;-231514.9;-1.4942453061;21.378829356;0.22910528351
125970<BraNa>;2020-04-14;68.324155659;176819709.6;76000;-0.77283767496;21.154839267;0.73235074778
125970<BraNa>;2020-04-15;68.34162956;176906431.16;41500;-0.74746033024;20.835360076;0.025574997926
125970<BraNa>;2020-04-16;68.417486474;177302791.28;200000;3.180994198;20.523369391;0.11099664116
125970<BraNa>;2020-04-17;68.68453725;178010549.54;15700;3.0436196173;20.241869101;0.39032532513
125970<BraNa>;2020-04-20;68.89020886;178609591.24;66000;7.2091415912;19.952368053;0.2994438315
125970<BraNa>;2020-04-22;69.506106633;180129965.97;-76444.56;8.1676213606;19.803188223;0.89402802314
125970<BraNa>;2020-04-23;69.36765149;179569132.29;-202000;9.2541287202;19.511324406;-0.19919852975
125970<BraNa>;2020-04-24;68.626103235;177920803.66;271285.91;5.8815481538;19.440497738;-1.0690116194
125970<BraNa>;2020-04-27;68.926202717;178698844.46;0;3.4552905083;19.185509578;0.43729640365
125970<BraNa>;2020-04-28;69.282294087;179622050.66;0;3.9897684665;18.949140344;0.51662699479
125970<BraNa>;2020-04-29;69.593978166;180430126.98;0;4.4575929755;18.703642698;0.44987551737
125970<BraNa>;2020-04-30;69.25387162;177936756.16;-1611607.47;4.0245161517;18.469769973;-0.48870111204
125970<BraNa>;2020-05-04;69.083635838;176999362.38;-500000;5.1943477254;18.202290567;-0.24581410098
125970<BraNa>;2020-05-05;69.12147479;177100308.22;4000;5.2519654786;17.927887609;0.054772670228
125970<BraNa>;2020-05-06;69.242714045;177410941.82;0;4.0891971888;17.663216299;0.17540027129
125970<BraNa>;2020-05-07;69.217750757;177346982.6;0;3.2355830504;17.396612906;-0.036051862025
125970<BraNa>;2020-05-08;69.481717374;178323308.48;300000;2.9559006602;17.165674352;0.38135682589
125970<BraNa>;2020-05-11;69.36337927;178019595.89;0;2.4988026626;16.912577379;-0.1703154574
125970<BraNa>;2020-05-12;69.029851064;177163602.12;0;2.00594545;16.70855714;-0.48084192176
125970<BraNa>;2020-05-13;68.937494299;176931570.83;5000;1.6366142907;16.459029564;-0.13379250131
125970<BraNa>;2020-05-14;69.16896824;176866143.16;-659518.22;1.2364771632;16.237354776;0.33577365048
125970<BraNa>;2020-05-15;69.086714997;176603527.22;-52291.96;1.0902365684;15.994379507;-0.11891639469
125970<BraNa>;2020-05-18;69.724740911;178234488.19;0;1.5144655592;15.956696616;0.92351462081
125970<BraNa>;2020-05-19;69.781240826;178378916.49;0;1.5967255802;15.716939434;0.081032807066
125970<BraNa>;2020-05-20;69.953156695;178818376.57;0;1.5429592277;15.493950568;0.24636401795
125970<BraNa>;2020-05-21;70.238398409;179547529.64;0;1.9570118478;15.300130927;0.40776103378
125970<BraNa>;2020-05-22;70.169134836;179470472.86;100000;0.95391359973;15.072002208;-0.0986121192
125970<BraNa>;2020-05-25;70.853788156;181421601.05;200000;3.2461189188;15.079151282;0.97571862771
125970<BraNa>;2020-05-26;70.919892566;181590861.53;0;3.3424443795;14.852792952;0.0932969313
125970<BraNa>;2020-05-27;71.458745364;182970596.99;0;3.6742814013;14.771722503;0.75980487072
125970<BraNa>;2020-05-28;71.314308913;182600767.45;0;2.9329496851;14.562425555;-0.20212564668
125970<BraNa>;2020-05-29;71.420788406;182848412.49;-24995.9;2.6249544693;14.34844836;0.14931013793
125970<BraNa>;2020-06-01;71.549985071;183648108.2;468932.7;3.3155019302;14.140094265;0.18089504156
125970<BraNa>;2020-06-02;71.925701453;184662463.28;50000;3.8580223314;13.996540836;0.52511035719
125970<BraNa>;2020-06-03;72.343145988;186084213.59;350000;4.4607966243;13.872522731;0.58038298757
125970<BraNa>;2020-06-04;72.365717152;186288707.96;146435.19;4.7508809776;13.662341241;0.031200142075
125970<BraNa>;2020-06-05;72.616282078;186933727.24;0;5.0560369238;13.484312753;0.34624810723
125970<BraNa>;2020-06-08;73.035314695;187722049.02;-290382.13;5.1144350698;13.36600558;0.5770504973
125970<BraNa>;2020-06-09;72.937056626;187469496.28;0;4.9730193528;13.171831364;-0.13453501133
125970<BraNa>;2020-06-10;72.665209602;186770769.83;0;4.5817696338;13.019395687;-0.37271455203
125970<BraNa>;2020-06-12;72.673453377;186791958.74;0;5.2782995435;12.82428745;0.011344872291
125970<BraNa>;2020-06-15;72.401818553;186093778.93;0;4.7984674851;12.675050491;-0.3737744827
